Image Index,Image Path,Label
39163,path/to/image_39163.jpg,[0. 0. 0. 1. 0.]
39164,path/to/image_39164.jpg,[0. 0. 0. 1. 0.]
39165,path/to/image_39165.jpg,[0. 0. 0. 1. 0.]
39166,path/to/image_39166.jpg,[0. 0. 0. 1. 0.]
39167,path/to/image_39167.jpg,[0. 0. 0. 1. 0.]
39168,path/to/image_39168.jpg,[0. 0. 0. 1. 0.]
39169,path/to/image_39169.jpg,[0. 0. 0. 1. 0.]
39170,path/to/image_39170.jpg,[0. 0. 0. 1. 0.]
39171,path/to/image_39171.jpg,[0. 0. 0. 1. 0.]
39172,path/to/image_39172.jpg,[0. 0. 0. 1. 0.]
39173,path/to/image_39173.jpg,[0. 0. 0. 1. 0.]
39174,path/to/image_39174.jpg,[0. 0. 0. 1. 0.]
39175,path/to/image_39175.jpg,[0. 0. 0. 1. 0.]
39176,path/to/image_39176.jpg,[0. 0. 0. 1. 0.]
39177,path/to/image_39177.jpg,[0. 0. 0. 1. 0.]
39178,path/to/image_39178.jpg,[0. 0. 0. 1. 0.]
39179,path/to/image_39179.jpg,[0. 0. 0. 1. 0.]
39180,path/to/image_39180.jpg,[0. 0. 0. 1. 0.]
39181,path/to/image_39181.jpg,[0. 0. 0. 1. 0.]
39182,path/to/image_39182.jpg,[0. 0. 0. 1. 0.]
39183,path/to/image_39183.jpg,[0. 0. 0. 1. 0.]
39184,path/to/image_39184.jpg,[0. 0. 0. 1. 0.]
39185,path/to/image_39185.jpg,[0. 0. 0. 1. 0.]
39186,path/to/image_39186.jpg,[0. 0. 0. 1. 0.]
39187,path/to/image_39187.jpg,[0. 0. 0. 1. 0.]
39188,path/to/image_39188.jpg,[0. 0. 0. 1. 0.]
39189,path/to/image_39189.jpg,[0. 0. 0. 1. 0.]
39190,path/to/image_39190.jpg,[0. 0. 0. 1. 0.]
39191,path/to/image_39191.jpg,[0. 0. 0. 1. 0.]
39192,path/to/image_39192.jpg,[0. 0. 0. 1. 0.]
39193,path/to/image_39193.jpg,[0. 0. 0. 1. 0.]
39194,path/to/image_39194.jpg,[0. 0. 0. 1. 0.]
39195,path/to/image_39195.jpg,[0. 0. 0. 1. 0.]
39196,path/to/image_39196.jpg,[0. 0. 0. 1. 0.]
39197,path/to/image_39197.jpg,[0. 0. 0. 1. 0.]
39198,path/to/image_39198.jpg,[0. 0. 0. 1. 0.]
39199,path/to/image_39199.jpg,[0. 0. 0. 1. 0.]
39200,path/to/image_39200.jpg,[0. 0. 0. 1. 0.]
39201,path/to/image_39201.jpg,[0. 0. 0. 1. 0.]
39202,path/to/image_39202.jpg,[0. 0. 0. 1. 0.]
39203,path/to/image_39203.jpg,[0. 0. 0. 1. 0.]
39204,path/to/image_39204.jpg,[0. 0. 0. 1. 0.]
39205,path/to/image_39205.jpg,[0. 0. 0. 1. 0.]
39206,path/to/image_39206.jpg,[0. 0. 0. 1. 0.]
39207,path/to/image_39207.jpg,[0. 0. 0. 1. 0.]
39208,path/to/image_39208.jpg,[0. 0. 0. 1. 0.]
39209,path/to/image_39209.jpg,[0. 0. 0. 1. 0.]
39210,path/to/image_39210.jpg,[0. 0. 0. 1. 0.]
39211,path/to/image_39211.jpg,[0. 0. 0. 1. 0.]
39212,path/to/image_39212.jpg,[0. 0. 0. 1. 0.]
39213,path/to/image_39213.jpg,[0. 0. 0. 1. 0.]
39214,path/to/image_39214.jpg,[0. 0. 0. 1. 0.]
39215,path/to/image_39215.jpg,[0. 0. 0. 1. 0.]
39216,path/to/image_39216.jpg,[0. 0. 0. 1. 0.]
39217,path/to/image_39217.jpg,[0. 0. 0. 1. 0.]
39218,path/to/image_39218.jpg,[0. 0. 0. 1. 0.]
39219,path/to/image_39219.jpg,[0. 0. 0. 1. 0.]
39220,path/to/image_39220.jpg,[0. 0. 0. 1. 0.]
39221,path/to/image_39221.jpg,[0. 0. 0. 1. 0.]
39222,path/to/image_39222.jpg,[0. 0. 0. 1. 0.]
39223,path/to/image_39223.jpg,[0. 0. 0. 1. 0.]
39224,path/to/image_39224.jpg,[0. 0. 0. 1. 0.]
39225,path/to/image_39225.jpg,[0. 0. 0. 1. 0.]
39226,path/to/image_39226.jpg,[0. 0. 0. 1. 0.]
39227,path/to/image_39227.jpg,[0. 0. 0. 1. 0.]
39228,path/to/image_39228.jpg,[0. 0. 0. 1. 0.]
39229,path/to/image_39229.jpg,[0. 0. 0. 1. 0.]
39230,path/to/image_39230.jpg,[0. 0. 0. 1. 0.]
39231,path/to/image_39231.jpg,[0. 0. 0. 1. 0.]
39232,path/to/image_39232.jpg,[0. 0. 0. 1. 0.]
39233,path/to/image_39233.jpg,[0. 0. 0. 1. 0.]
39234,path/to/image_39234.jpg,[0. 0. 0. 1. 0.]
39235,path/to/image_39235.jpg,[0. 0. 0. 1. 0.]
39236,path/to/image_39236.jpg,[0. 0. 0. 1. 0.]
39237,path/to/image_39237.jpg,[0. 0. 0. 1. 0.]
39238,path/to/image_39238.jpg,[0. 0. 0. 1. 0.]
39239,path/to/image_39239.jpg,[0. 0. 0. 1. 0.]
39240,path/to/image_39240.jpg,[0. 0. 0. 1. 0.]
39241,path/to/image_39241.jpg,[0. 0. 0. 1. 0.]
39242,path/to/image_39242.jpg,[0. 0. 0. 1. 0.]
39243,path/to/image_39243.jpg,[0. 0. 0. 1. 0.]
39244,path/to/image_39244.jpg,[0. 0. 0. 1. 0.]
39245,path/to/image_39245.jpg,[0. 0. 0. 1. 0.]
39246,path/to/image_39246.jpg,[0. 0. 0. 1. 0.]
39247,path/to/image_39247.jpg,[0. 0. 0. 1. 0.]
39248,path/to/image_39248.jpg,[0. 0. 0. 1. 0.]
39249,path/to/image_39249.jpg,[0. 0. 0. 1. 0.]
39250,path/to/image_39250.jpg,[0. 0. 0. 1. 0.]
39251,path/to/image_39251.jpg,[0. 0. 0. 1. 0.]
39252,path/to/image_39252.jpg,[0. 0. 0. 1. 0.]
39253,path/to/image_39253.jpg,[0. 0. 0. 1. 0.]
39254,path/to/image_39254.jpg,[0. 0. 0. 1. 0.]
39255,path/to/image_39255.jpg,[0. 0. 0. 1. 0.]
39256,path/to/image_39256.jpg,[0. 0. 0. 1. 0.]
39257,path/to/image_39257.jpg,[0. 0. 0. 1. 0.]
39258,path/to/image_39258.jpg,[0. 0. 0. 1. 0.]
39259,path/to/image_39259.jpg,[0. 0. 0. 1. 0.]
39260,path/to/image_39260.jpg,[0. 0. 0. 1. 0.]
39261,path/to/image_39261.jpg,[0. 0. 0. 1. 0.]
39262,path/to/image_39262.jpg,[0. 0. 0. 1. 0.]
39263,path/to/image_39263.jpg,[0. 0. 0. 1. 0.]
39264,path/to/image_39264.jpg,[0. 0. 0. 1. 0.]
39265,path/to/image_39265.jpg,[0. 0. 0. 1. 0.]
39266,path/to/image_39266.jpg,[0. 0. 0. 1. 0.]
39267,path/to/image_39267.jpg,[0. 0. 0. 1. 0.]
39268,path/to/image_39268.jpg,[0. 0. 0. 1. 0.]
39269,path/to/image_39269.jpg,[0. 0. 0. 1. 0.]
39270,path/to/image_39270.jpg,[0. 0. 0. 1. 0.]
39271,path/to/image_39271.jpg,[0. 0. 0. 1. 0.]
39272,path/to/image_39272.jpg,[0. 0. 0. 1. 0.]
39273,path/to/image_39273.jpg,[0. 0. 0. 1. 0.]
39274,path/to/image_39274.jpg,[0. 0. 0. 1. 0.]
39275,path/to/image_39275.jpg,[0. 0. 0. 1. 0.]
39276,path/to/image_39276.jpg,[0. 0. 0. 1. 0.]
39277,path/to/image_39277.jpg,[0. 0. 0. 1. 0.]
39278,path/to/image_39278.jpg,[0. 0. 0. 1. 0.]
39279,path/to/image_39279.jpg,[0. 0. 0. 1. 0.]
39280,path/to/image_39280.jpg,[0. 0. 0. 1. 0.]
39281,path/to/image_39281.jpg,[0. 0. 0. 1. 0.]
39282,path/to/image_39282.jpg,[0. 0. 0. 1. 0.]
39283,path/to/image_39283.jpg,[0. 0. 0. 1. 0.]
39284,path/to/image_39284.jpg,[0. 0. 0. 1. 0.]
39285,path/to/image_39285.jpg,[0. 0. 0. 1. 0.]
39286,path/to/image_39286.jpg,[0. 0. 0. 1. 0.]
39287,path/to/image_39287.jpg,[0. 0. 0. 1. 0.]
39288,path/to/image_39288.jpg,[0. 0. 0. 1. 0.]
39289,path/to/image_39289.jpg,[0. 0. 0. 1. 0.]
39290,path/to/image_39290.jpg,[0. 0. 0. 1. 0.]
39291,path/to/image_39291.jpg,[0. 0. 0. 1. 0.]
39292,path/to/image_39292.jpg,[0. 0. 0. 1. 0.]
39293,path/to/image_39293.jpg,[0. 0. 0. 1. 0.]
39294,path/to/image_39294.jpg,[0. 0. 0. 1. 0.]
39295,path/to/image_39295.jpg,[0. 0. 0. 1. 0.]
39296,path/to/image_39296.jpg,[0. 0. 0. 1. 0.]
39297,path/to/image_39297.jpg,[0. 0. 0. 1. 0.]
39298,path/to/image_39298.jpg,[0. 0. 0. 1. 0.]
39299,path/to/image_39299.jpg,[0. 0. 0. 1. 0.]
39300,path/to/image_39300.jpg,[0. 0. 0. 1. 0.]
39301,path/to/image_39301.jpg,[0. 0. 0. 1. 0.]
39302,path/to/image_39302.jpg,[0. 0. 0. 1. 0.]
39303,path/to/image_39303.jpg,[0. 0. 0. 1. 0.]
39304,path/to/image_39304.jpg,[0. 0. 0. 1. 0.]
39305,path/to/image_39305.jpg,[0. 0. 0. 1. 0.]
39306,path/to/image_39306.jpg,[0. 0. 0. 1. 0.]
39307,path/to/image_39307.jpg,[0. 0. 0. 1. 0.]
39308,path/to/image_39308.jpg,[0. 0. 0. 1. 0.]
39309,path/to/image_39309.jpg,[0. 0. 0. 1. 0.]
39310,path/to/image_39310.jpg,[0. 0. 0. 1. 0.]
39311,path/to/image_39311.jpg,[0. 0. 0. 1. 0.]
39312,path/to/image_39312.jpg,[0. 0. 0. 1. 0.]
39313,path/to/image_39313.jpg,[0. 0. 0. 1. 0.]
39314,path/to/image_39314.jpg,[0. 0. 0. 1. 0.]
39315,path/to/image_39315.jpg,[0. 0. 0. 1. 0.]
39316,path/to/image_39316.jpg,[0. 0. 0. 1. 0.]
39317,path/to/image_39317.jpg,[0. 0. 0. 1. 0.]
39318,path/to/image_39318.jpg,[0. 0. 0. 1. 0.]
39319,path/to/image_39319.jpg,[0. 0. 0. 1. 0.]
39320,path/to/image_39320.jpg,[0. 0. 0. 1. 0.]
39321,path/to/image_39321.jpg,[0. 0. 0. 1. 0.]
39322,path/to/image_39322.jpg,[0. 0. 0. 1. 0.]
39323,path/to/image_39323.jpg,[0. 0. 0. 1. 0.]
39324,path/to/image_39324.jpg,[0. 0. 0. 1. 0.]
39325,path/to/image_39325.jpg,[0. 0. 0. 1. 0.]
39326,path/to/image_39326.jpg,[0. 0. 0. 1. 0.]
39327,path/to/image_39327.jpg,[0. 0. 0. 1. 0.]
39328,path/to/image_39328.jpg,[0. 0. 0. 1. 0.]
39329,path/to/image_39329.jpg,[0. 0. 0. 1. 0.]
39330,path/to/image_39330.jpg,[0. 0. 0. 1. 0.]
39331,path/to/image_39331.jpg,[0. 0. 0. 1. 0.]
39332,path/to/image_39332.jpg,[0. 0. 0. 1. 0.]
39333,path/to/image_39333.jpg,[0. 0. 0. 1. 0.]
39334,path/to/image_39334.jpg,[0. 0. 0. 1. 0.]
39335,path/to/image_39335.jpg,[0. 0. 0. 1. 0.]
39336,path/to/image_39336.jpg,[0. 0. 0. 1. 0.]
39337,path/to/image_39337.jpg,[1. 0. 0. 0. 0.]
39338,path/to/image_39338.jpg,[0. 0. 0. 0. 1.]
39339,path/to/image_39339.jpg,[1. 0. 0. 0. 0.]
39340,path/to/image_39340.jpg,[0. 0. 0. 0. 1.]
39341,path/to/image_39341.jpg,[1. 0. 0. 0. 0.]
39342,path/to/image_39342.jpg,[0. 0. 0. 0. 1.]
39343,path/to/image_39343.jpg,[1. 0. 0. 0. 0.]
39344,path/to/image_39344.jpg,[0. 0. 0. 0. 1.]
39345,path/to/image_39345.jpg,[1. 0. 0. 0. 0.]
39346,path/to/image_39346.jpg,[0. 0. 0. 0. 1.]
39347,path/to/image_39347.jpg,[1. 0. 0. 0. 0.]
39348,path/to/image_39348.jpg,[0. 0. 0. 0. 1.]
39349,path/to/image_39349.jpg,[1. 0. 0. 0. 0.]
39350,path/to/image_39350.jpg,[0. 0. 0. 0. 1.]
39351,path/to/image_39351.jpg,[1. 0. 0. 0. 0.]
39352,path/to/image_39352.jpg,[0. 0. 0. 0. 1.]
39353,path/to/image_39353.jpg,[1. 0. 0. 0. 0.]
39354,path/to/image_39354.jpg,[0. 0. 0. 0. 1.]
39355,path/to/image_39355.jpg,[1. 0. 0. 0. 0.]
39356,path/to/image_39356.jpg,[0. 0. 0. 0. 1.]
39357,path/to/image_39357.jpg,[1. 0. 0. 0. 0.]
39358,path/to/image_39358.jpg,[0. 0. 0. 0. 1.]
39359,path/to/image_39359.jpg,[1. 0. 0. 0. 0.]
39360,path/to/image_39360.jpg,[0. 0. 0. 0. 1.]
39361,path/to/image_39361.jpg,[1. 0. 0. 0. 0.]
39362,path/to/image_39362.jpg,[0. 0. 0. 0. 1.]
39363,path/to/image_39363.jpg,[1. 0. 0. 0. 0.]
39364,path/to/image_39364.jpg,[0. 0. 0. 0. 1.]
39365,path/to/image_39365.jpg,[1. 0. 0. 0. 0.]
39366,path/to/image_39366.jpg,[0. 0. 0. 0. 1.]
39367,path/to/image_39367.jpg,[1. 0. 0. 0. 0.]
39368,path/to/image_39368.jpg,[0. 0. 0. 0. 1.]
39369,path/to/image_39369.jpg,[1. 0. 0. 0. 0.]
39370,path/to/image_39370.jpg,[0. 0. 0. 0. 1.]
39371,path/to/image_39371.jpg,[1. 0. 0. 0. 0.]
39372,path/to/image_39372.jpg,[0. 0. 0. 0. 1.]
39373,path/to/image_39373.jpg,[1. 0. 0. 0. 0.]
39374,path/to/image_39374.jpg,[0. 0. 0. 0. 1.]
39375,path/to/image_39375.jpg,[1. 0. 0. 0. 0.]
39376,path/to/image_39376.jpg,[0. 0. 0. 0. 1.]
39377,path/to/image_39377.jpg,[1. 0. 0. 0. 0.]
39378,path/to/image_39378.jpg,[0. 0. 0. 0. 1.]
39379,path/to/image_39379.jpg,[1. 0. 0. 0. 0.]
39380,path/to/image_39380.jpg,[0. 0. 0. 0. 1.]
39381,path/to/image_39381.jpg,[1. 0. 0. 0. 0.]
39382,path/to/image_39382.jpg,[0. 0. 0. 0. 1.]
39383,path/to/image_39383.jpg,[1. 0. 0. 0. 0.]
39384,path/to/image_39384.jpg,[0. 0. 0. 0. 1.]
39385,path/to/image_39385.jpg,[1. 0. 0. 0. 0.]
39386,path/to/image_39386.jpg,[0. 0. 0. 0. 1.]
39387,path/to/image_39387.jpg,[1. 0. 0. 0. 0.]
39388,path/to/image_39388.jpg,[0. 0. 0. 0. 1.]
39389,path/to/image_39389.jpg,[1. 0. 0. 0. 0.]
39390,path/to/image_39390.jpg,[0. 0. 0. 0. 1.]
39391,path/to/image_39391.jpg,[1. 0. 0. 0. 0.]
39392,path/to/image_39392.jpg,[0. 0. 0. 0. 1.]
39393,path/to/image_39393.jpg,[1. 0. 0. 0. 0.]
39394,path/to/image_39394.jpg,[0. 0. 0. 0. 1.]
39395,path/to/image_39395.jpg,[1. 0. 0. 0. 0.]
39396,path/to/image_39396.jpg,[0. 0. 0. 0. 1.]
39397,path/to/image_39397.jpg,[1. 0. 0. 0. 0.]
39398,path/to/image_39398.jpg,[0. 0. 0. 0. 1.]
39399,path/to/image_39399.jpg,[1. 0. 0. 0. 0.]
39400,path/to/image_39400.jpg,[0. 0. 0. 0. 1.]
39401,path/to/image_39401.jpg,[1. 0. 0. 0. 0.]
39402,path/to/image_39402.jpg,[0. 0. 0. 0. 1.]
39403,path/to/image_39403.jpg,[1. 0. 0. 0. 0.]
39404,path/to/image_39404.jpg,[0. 0. 0. 0. 1.]
39405,path/to/image_39405.jpg,[1. 0. 0. 0. 0.]
39406,path/to/image_39406.jpg,[0. 0. 0. 0. 1.]
39407,path/to/image_39407.jpg,[1. 0. 0. 0. 0.]
39408,path/to/image_39408.jpg,[0. 0. 0. 0. 1.]
39409,path/to/image_39409.jpg,[1. 0. 0. 0. 0.]
39410,path/to/image_39410.jpg,[0. 0. 0. 0. 1.]
39411,path/to/image_39411.jpg,[1. 0. 0. 0. 0.]
39412,path/to/image_39412.jpg,[0. 0. 0. 0. 1.]
39413,path/to/image_39413.jpg,[1. 0. 0. 0. 0.]
39414,path/to/image_39414.jpg,[0. 0. 0. 0. 1.]
39415,path/to/image_39415.jpg,[1. 0. 0. 0. 0.]
39416,path/to/image_39416.jpg,[0. 0. 0. 0. 1.]
39417,path/to/image_39417.jpg,[1. 0. 0. 0. 0.]
39418,path/to/image_39418.jpg,[0. 0. 0. 0. 1.]
39419,path/to/image_39419.jpg,[1. 0. 0. 0. 0.]
39420,path/to/image_39420.jpg,[0. 0. 0. 0. 1.]
39421,path/to/image_39421.jpg,[1. 0. 0. 0. 0.]
39422,path/to/image_39422.jpg,[0. 0. 0. 0. 1.]
39423,path/to/image_39423.jpg,[1. 0. 0. 0. 0.]
39424,path/to/image_39424.jpg,[0. 0. 0. 0. 1.]
39425,path/to/image_39425.jpg,[1. 0. 0. 0. 0.]
39426,path/to/image_39426.jpg,[0. 0. 0. 0. 1.]
39427,path/to/image_39427.jpg,[1. 0. 0. 0. 0.]
39428,path/to/image_39428.jpg,[0. 0. 0. 0. 1.]
39429,path/to/image_39429.jpg,[1. 0. 0. 0. 0.]
39430,path/to/image_39430.jpg,[0. 0. 0. 0. 1.]
39431,path/to/image_39431.jpg,[1. 0. 0. 0. 0.]
39432,path/to/image_39432.jpg,[0. 0. 0. 0. 1.]
39433,path/to/image_39433.jpg,[1. 0. 0. 0. 0.]
39434,path/to/image_39434.jpg,[0. 0. 0. 0. 1.]
39435,path/to/image_39435.jpg,[1. 0. 0. 0. 0.]
39436,path/to/image_39436.jpg,[0. 0. 0. 0. 1.]
39437,path/to/image_39437.jpg,[1. 0. 0. 0. 0.]
39438,path/to/image_39438.jpg,[0. 0. 0. 0. 1.]
39439,path/to/image_39439.jpg,[1. 0. 0. 0. 0.]
39440,path/to/image_39440.jpg,[0. 0. 0. 0. 1.]
39441,path/to/image_39441.jpg,[1. 0. 0. 0. 0.]
39442,path/to/image_39442.jpg,[0. 0. 0. 0. 1.]
39443,path/to/image_39443.jpg,[1. 0. 0. 0. 0.]
39444,path/to/image_39444.jpg,[0. 0. 0. 0. 1.]
39445,path/to/image_39445.jpg,[1. 0. 0. 0. 0.]
39446,path/to/image_39446.jpg,[0. 0. 0. 0. 1.]
39447,path/to/image_39447.jpg,[1. 0. 0. 0. 0.]
39448,path/to/image_39448.jpg,[0. 0. 0. 0. 1.]
39449,path/to/image_39449.jpg,[1. 0. 0. 0. 0.]
39450,path/to/image_39450.jpg,[0. 0. 0. 0. 1.]
39451,path/to/image_39451.jpg,[1. 0. 0. 0. 0.]
39452,path/to/image_39452.jpg,[0. 0. 0. 0. 1.]
39453,path/to/image_39453.jpg,[1. 0. 0. 0. 0.]
39454,path/to/image_39454.jpg,[0. 0. 0. 0. 1.]
39455,path/to/image_39455.jpg,[1. 0. 0. 0. 0.]
39456,path/to/image_39456.jpg,[0. 0. 0. 0. 1.]
39457,path/to/image_39457.jpg,[1. 0. 0. 0. 0.]
39458,path/to/image_39458.jpg,[0. 0. 0. 0. 1.]
39459,path/to/image_39459.jpg,[1. 0. 0. 0. 0.]
39460,path/to/image_39460.jpg,[0. 0. 0. 0. 1.]
39461,path/to/image_39461.jpg,[1. 0. 0. 0. 0.]
39462,path/to/image_39462.jpg,[0. 0. 0. 0. 1.]
39463,path/to/image_39463.jpg,[1. 0. 0. 0. 0.]
39464,path/to/image_39464.jpg,[0. 0. 0. 0. 1.]
39465,path/to/image_39465.jpg,[1. 0. 0. 0. 0.]
39466,path/to/image_39466.jpg,[0. 0. 0. 0. 1.]
39467,path/to/image_39467.jpg,[1. 0. 0. 0. 0.]
39468,path/to/image_39468.jpg,[0. 0. 0. 0. 1.]
39469,path/to/image_39469.jpg,[1. 0. 0. 0. 0.]
39470,path/to/image_39470.jpg,[0. 0. 0. 0. 1.]
39471,path/to/image_39471.jpg,[1. 0. 0. 0. 0.]
39472,path/to/image_39472.jpg,[0. 0. 0. 0. 1.]
39473,path/to/image_39473.jpg,[1. 0. 0. 0. 0.]
39474,path/to/image_39474.jpg,[0. 0. 0. 0. 1.]
39475,path/to/image_39475.jpg,[1. 0. 0. 0. 0.]
39476,path/to/image_39476.jpg,[0. 0. 0. 0. 1.]
39477,path/to/image_39477.jpg,[1. 0. 0. 0. 0.]
39478,path/to/image_39478.jpg,[0. 0. 0. 0. 1.]
39479,path/to/image_39479.jpg,[1. 0. 0. 0. 0.]
39480,path/to/image_39480.jpg,[0. 0. 0. 0. 1.]
39481,path/to/image_39481.jpg,[1. 0. 0. 0. 0.]
39482,path/to/image_39482.jpg,[0. 0. 0. 0. 1.]
39483,path/to/image_39483.jpg,[1. 0. 0. 0. 0.]
39484,path/to/image_39484.jpg,[0. 0. 0. 0. 1.]
39485,path/to/image_39485.jpg,[1. 0. 0. 0. 0.]
39486,path/to/image_39486.jpg,[0. 0. 0. 0. 1.]
39487,path/to/image_39487.jpg,[1. 0. 0. 0. 0.]
39488,path/to/image_39488.jpg,[0. 0. 0. 0. 1.]
39489,path/to/image_39489.jpg,[1. 0. 0. 0. 0.]
39490,path/to/image_39490.jpg,[0. 0. 0. 0. 1.]
39491,path/to/image_39491.jpg,[1. 0. 0. 0. 0.]
39492,path/to/image_39492.jpg,[0. 0. 0. 0. 1.]
39493,path/to/image_39493.jpg,[1. 0. 0. 0. 0.]
39494,path/to/image_39494.jpg,[0. 0. 0. 0. 1.]
39495,path/to/image_39495.jpg,[1. 0. 0. 0. 0.]
39496,path/to/image_39496.jpg,[0. 0. 0. 0. 1.]
39497,path/to/image_39497.jpg,[0. 1. 0. 0. 0.]
39498,path/to/image_39498.jpg,[0. 1. 0. 0. 0.]
39499,path/to/image_39499.jpg,[0. 1. 0. 0. 0.]
39500,path/to/image_39500.jpg,[0. 1. 0. 0. 0.]
39501,path/to/image_39501.jpg,[0. 1. 0. 0. 0.]
39502,path/to/image_39502.jpg,[0. 1. 0. 0. 0.]
39503,path/to/image_39503.jpg,[0. 1. 0. 0. 0.]
39504,path/to/image_39504.jpg,[0. 1. 0. 0. 0.]
39505,path/to/image_39505.jpg,[0. 1. 0. 0. 0.]
39506,path/to/image_39506.jpg,[0. 1. 0. 0. 0.]
39507,path/to/image_39507.jpg,[0. 1. 0. 0. 0.]
39508,path/to/image_39508.jpg,[0. 1. 0. 0. 0.]
39509,path/to/image_39509.jpg,[0. 1. 0. 0. 0.]
39510,path/to/image_39510.jpg,[0. 1. 0. 0. 0.]
39511,path/to/image_39511.jpg,[0. 1. 0. 0. 0.]
39512,path/to/image_39512.jpg,[0. 1. 0. 0. 0.]
39513,path/to/image_39513.jpg,[0. 1. 0. 0. 0.]
39514,path/to/image_39514.jpg,[0. 1. 0. 0. 0.]
39515,path/to/image_39515.jpg,[0. 1. 0. 0. 0.]
39516,path/to/image_39516.jpg,[0. 1. 0. 0. 0.]
39517,path/to/image_39517.jpg,[0. 1. 0. 0. 0.]
39518,path/to/image_39518.jpg,[0. 1. 0. 0. 0.]
39519,path/to/image_39519.jpg,[0. 1. 0. 0. 0.]
39520,path/to/image_39520.jpg,[0. 1. 0. 0. 0.]
39521,path/to/image_39521.jpg,[0. 0. 1. 0. 0.]
39522,path/to/image_39522.jpg,[0. 0. 1. 0. 0.]
39523,path/to/image_39523.jpg,[0. 0. 1. 0. 0.]
39524,path/to/image_39524.jpg,[0. 0. 1. 0. 0.]
39525,path/to/image_39525.jpg,[0. 0. 1. 0. 0.]
39526,path/to/image_39526.jpg,[0. 0. 1. 0. 0.]
39527,path/to/image_39527.jpg,[0. 0. 1. 0. 0.]
39528,path/to/image_39528.jpg,[0. 0. 1. 0. 0.]
39529,path/to/image_39529.jpg,[0. 0. 1. 0. 0.]
39530,path/to/image_39530.jpg,[0. 0. 1. 0. 0.]
39531,path/to/image_39531.jpg,[0. 0. 1. 0. 0.]
39532,path/to/image_39532.jpg,[0. 0. 1. 0. 0.]
39533,path/to/image_39533.jpg,[0. 0. 1. 0. 0.]
39534,path/to/image_39534.jpg,[0. 0. 1. 0. 0.]
39535,path/to/image_39535.jpg,[0. 0. 1. 0. 0.]
39536,path/to/image_39536.jpg,[0. 0. 1. 0. 0.]
39537,path/to/image_39537.jpg,[0. 0. 1. 0. 0.]
39538,path/to/image_39538.jpg,[0. 0. 1. 0. 0.]
39539,path/to/image_39539.jpg,[0. 0. 1. 0. 0.]
39540,path/to/image_39540.jpg,[0. 0. 1. 0. 0.]
39541,path/to/image_39541.jpg,[0. 0. 1. 0. 0.]
39542,path/to/image_39542.jpg,[0. 0. 1. 0. 0.]
39543,path/to/image_39543.jpg,[0. 0. 1. 0. 0.]
39544,path/to/image_39544.jpg,[0. 0. 1. 0. 0.]
39545,path/to/image_39545.jpg,[0. 0. 1. 0. 0.]
39546,path/to/image_39546.jpg,[0. 0. 1. 0. 0.]
39547,path/to/image_39547.jpg,[0. 0. 1. 0. 0.]
39548,path/to/image_39548.jpg,[0. 0. 1. 0. 0.]
39549,path/to/image_39549.jpg,[0. 0. 1. 0. 0.]
39550,path/to/image_39550.jpg,[0. 0. 1. 0. 0.]
39551,path/to/image_39551.jpg,[0. 0. 1. 0. 0.]
39552,path/to/image_39552.jpg,[0. 0. 1. 0. 0.]
39553,path/to/image_39553.jpg,[0. 0. 1. 0. 0.]
39554,path/to/image_39554.jpg,[0. 0. 1. 0. 0.]
39555,path/to/image_39555.jpg,[0. 0. 1. 0. 0.]
39556,path/to/image_39556.jpg,[0. 0. 1. 0. 0.]
39557,path/to/image_39557.jpg,[0. 0. 1. 0. 0.]
39558,path/to/image_39558.jpg,[0. 0. 1. 0. 0.]
39559,path/to/image_39559.jpg,[0. 0. 1. 0. 0.]
39560,path/to/image_39560.jpg,[0. 0. 1. 0. 0.]
39561,path/to/image_39561.jpg,[0. 0. 1. 0. 0.]
39562,path/to/image_39562.jpg,[0. 0. 1. 0. 0.]
39563,path/to/image_39563.jpg,[0. 0. 1. 0. 0.]
39564,path/to/image_39564.jpg,[0. 0. 1. 0. 0.]
39565,path/to/image_39565.jpg,[0. 0. 1. 0. 0.]
39566,path/to/image_39566.jpg,[0. 0. 1. 0. 0.]
39567,path/to/image_39567.jpg,[0. 0. 1. 0. 0.]
39568,path/to/image_39568.jpg,[0. 0. 1. 0. 0.]
39569,path/to/image_39569.jpg,[0. 0. 1. 0. 0.]
39570,path/to/image_39570.jpg,[0. 0. 1. 0. 0.]
39571,path/to/image_39571.jpg,[0. 0. 1. 0. 0.]
39572,path/to/image_39572.jpg,[0. 0. 1. 0. 0.]
39573,path/to/image_39573.jpg,[0. 0. 1. 0. 0.]
39574,path/to/image_39574.jpg,[0. 0. 1. 0. 0.]
39575,path/to/image_39575.jpg,[0. 0. 1. 0. 0.]
39576,path/to/image_39576.jpg,[0. 0. 1. 0. 0.]
39577,path/to/image_39577.jpg,[0. 0. 1. 0. 0.]
39578,path/to/image_39578.jpg,[0. 0. 1. 0. 0.]
39579,path/to/image_39579.jpg,[0. 0. 1. 0. 0.]
39580,path/to/image_39580.jpg,[0. 0. 1. 0. 0.]
39581,path/to/image_39581.jpg,[0. 1. 0. 0. 0.]
39582,path/to/image_39582.jpg,[0. 1. 0. 0. 0.]
39583,path/to/image_39583.jpg,[0. 1. 0. 0. 0.]
39584,path/to/image_39584.jpg,[0. 1. 0. 0. 0.]
39585,path/to/image_39585.jpg,[0. 1. 0. 0. 0.]
